id_gato,id_tutor_hash,data_coleta,sexo,idade_anos,peso_kg,energia_0a100,vacinado,castrado,pelagem,cor,temperamento,alimentacao,visitas_vet_ult_ano,gosta_caixa,score_saude_0a100
G01836,T4490575256,2025-03-13,M,10,5.3,57,False,True,longa,preto,carinhoso,ração úmida,2,True,66
G01837,T7392206812,2025-06-29,F,4,4.8,56,True,True,curta,tigrado,calmo,ração úmida,1,True,81
G01838,T9991942574,2025-07-15,F,1,3.5,71,True,True,curta,siamês,brincalhão,ração seca,3,True,86
G01839,T3279299269,2025-06-19,F,13,5.8,47,True,True,média,tigrado,calmo,mista,3,True,59
G01840,T5999155391,2025-01-08,M,12,4.5,39,False,True,longa,preto,brincalhão,mista,0,True,62
G01841,T6712464880,2025-03-07,F,4,4.4,55,True,True,média,tigrado,caçador,ração seca,3,True,78
G01842,T2382516091,2025-07-03,M,9,4.7,41,True,False,curta,tricolor,caçador,ração seca,0,True,70
G01843,T9256039052,2025-04-06,M,6,5.0,50,False,True,curta,tigrado,caçador,mista,1,True,74
G01844,T5328193854,2025-07-19,M,11,6.1,30,True,True,média,preto,arisco,mista,3,False,60
G01845,T2335950909,2025-03-01,M,5,3.8,95,True,True,média,siamês,brincalhão,ração seca,2,False,83
G01846,T5999155391,2025-09-26,F,7,4.4,32,True,True,média,cinza,brincalhão,ração seca,3,False,68
G01847,T6087124958,2025-03-10,F,0,3.0,63,True,True,curta,tigrado,caçador,mista,0,False,91
G01848,T3362144643,2025-08-26,M,2,4.5,77,True,True,curta,laranja,brincalhão,mista,0,True,90
G01849,T5415471239,2025-11-02,F,11,3.8,36,True,True,curta,preto,brincalhão,mista,2,True,62
G01850,T6670106601,2025-05-11,M,5,5.1,57,True,False,média,preto,calmo,ração seca,1,False,79
G01851,T7404022374,2025-02-20,M,0,4.3,80,True,True,curta,laranja,brincalhão,ração seca,2,True,91
G01852,T8054416984,2025-01-03,F,2,4.7,82,True,False,curta,preto,carinhoso,ração úmida,2,True,87
G01853,T5867709732,2025-05-12,F,5,5.2,58,True,True,curta,branco,arisco,ração seca,4,False,75
G01854,T3825040328,2025-02-12,F,10,4.7,58,True,True,curta,tigrado,carinhoso,ração seca,3,True,66
G01855,T9668901011,2025-11-18,M,4,5.5,43,True,True,média,cinza,caçador,mista,3,True,76
G01856,T4628261837,2025-12-22,F,10,5.7,40,False,True,curta,preto,carinhoso,ração seca,2,False,63
G01857,T6414026072,2025-12-24,M,13,4.8,45,True,True,curta,siamês,brincalhão,mista,2,True,60
G01858,T9247132175,2025-12-03,M,4,5.9,87,True,True,curta,siamês,caçador,ração seca,1,True,86
G01859,T7825800134,2025-08-03,M,11,5.3,33,False,True,curta,tricolor,calmo,ração seca,4,True,57
G01860,T6051007611,2025-04-29,M,1,4.0,59,False,True,média,branco,carinhoso,mista,3,True,82
G01861,T5053473441,2025-06-12,M,5,5.2,65,False,True,curta,tigrado,calmo,ração seca,1,True,78
G01862,T9897435086,2025-04-05,M,1,4.6,73,True,True,curta,tricolor,brincalhão,mista,3,True,86
G01863,T5407297676,2025-11-03,F,0,3.0,66,False,True,média,cinza,calmo,mista,2,True,87
G01864,T4767904785,2025-06-09,M,1,3.9,58,False,True,curta,tricolor,brincalhão,ração seca,1,True,85
G01865,T1322584762,2025-05-21,M,1,5.8,66,True,True,longa,tricolor,brincalhão,mista,2,True,87
G01866,T8003362802,2025-09-09,F,12,5.0,48,False,True,curta,cinza,brincalhão,ração seca,2,False,60
G01867,T7098928062,2025-05-17,F,7,5.5,51,True,True,curta,branco,arisco,ração seca,2,True,73
G01868,T9931380076,2025-05-11,M,15,5.1,47,True,True,curta,siamês,calmo,ração seca,4,True,53
G01869,T4926849937,2025-03-24,M,7,4.5,54,True,True,média,cinza,calmo,ração seca,0,True,76
G01870,T6312882257,2025-01-25,M,8,4.0,60,True,True,longa,cinza,caçador,mista,6,True,66
G01871,T6316703147,2025-01-14,F,2,4.8,73,False,True,curta,tricolor,calmo,mista,1,True,85
G01872,T2797980864,2025-05-28,M,7,5.4,51,False,False,curta,cinza,caçador,mista,1,True,72
G01873,T3244488182,2025-12-30,M,5,4.7,71,False,False,curta,tricolor,brincalhão,mista,1,True,79
G01874,T9926269448,2025-04-06,F,15,4.3,18,True,True,curta,tigrado,caçador,mista,2,True,52
G01875,T7567171378,2025-08-22,F,15,5.6,26,False,True,curta,tigrado,caçador,ração seca,4,True,48
G01876,T3813129541,2025-04-29,M,2,4.6,64,False,True,média,cinza,arisco,mista,1,True,84
G01877,T5088861656,2025-04-21,M,8,5.0,57,True,True,média,siamês,carinhoso,ração seca,1,True,73
G01878,T3593400527,2025-03-01,M,8,4.7,60,True,True,média,tricolor,caçador,ração seca,1,False,74
G01879,T7098928062,2025-07-25,M,7,4.8,46,True,True,média,cinza,arisco,ração seca,5,True,67
G01880,T6870318458,2025-08-29,M,1,5.1,61,True,True,longa,branco,brincalhão,ração seca,0,True,89
G01881,T7752393891,2025-05-08,F,9,3.6,51,True,False,curta,laranja,calmo,ração seca,2,True,69
G01882,T6145552471,2025-07-12,F,11,4.8,26,False,True,curta,branco,carinhoso,ração seca,2,True,59
G01883,T2396916931,2025-06-23,F,4,4.9,76,True,True,média,cinza,carinhoso,ração seca,1,True,84
G01884,T3549222399,2025-04-09,F,6,4.4,56,False,True,média,cinza,arisco,mista,5,False,69
G01885,T4706298069,2025-09-10,F,1,4.8,58,True,True,média,branco,arisco,ração seca,2,True,86
G01886,T3334958558,2025-07-22,M,15,6.4,19,False,True,média,tigrado,brincalhão,mista,2,True,50
G01887,T6873286065,2025-01-25,F,1,4.7,76,False,True,curta,preto,arisco,ração seca,0,True,89
G01888,T3105455372,2025-06-29,M,2,4.4,73,True,True,curta,siamês,arisco,ração seca,3,True,84
G01889,T1325464394,2025-05-23,M,3,4.8,57,False,True,curta,laranja,calmo,ração seca,1,True,81
G01890,T4881943181,2025-10-18,M,12,5.7,40,False,True,média,tricolor,arisco,ração seca,0,True,62
G01891,T9323275863,2025-04-22,F,9,4.3,36,True,False,média,siamês,calmo,ração seca,1,False,68
G01892,T5046694195,2025-12-15,F,0,3.6,72,False,True,curta,cinza,caçador,ração seca,1,True,89
G01893,T3045148496,2025-08-13,M,2,4.3,87,True,False,curta,siamês,arisco,ração seca,0,False,91
G01894,T1204408658,2025-02-17,M,10,7.1,73,False,True,curta,cinza,arisco,ração seca,1,True,69
G01895,T7077750658,2025-05-28,F,5,4.2,58,True,True,curta,tricolor,calmo,ração seca,1,True,79
G01896,T7654883216,2025-11-19,M,0,5.3,80,True,True,longa,laranja,caçador,mista,3,True,90
G01897,T4002739824,2025-04-03,M,16,4.8,35,True,True,curta,tigrado,caçador,mista,3,True,51
G01898,T5818913108,2025-09-15,F,2,5.3,49,True,True,curta,preto,carinhoso,ração seca,2,True,82
G01899,T5156895072,2025-10-13,F,6,4.2,44,True,True,curta,branco,carinhoso,ração úmida,1,True,75
G01900,T8864996481,2025-09-10,M,3,4.8,39,False,True,curta,laranja,carinhoso,ração seca,0,True,80
G01901,T2206851488,2025-02-02,M,10,4.0,52,True,True,curta,tricolor,brincalhão,ração seca,5,True,62
G01902,T4950203142,2025-05-17,F,11,5.6,68,True,True,curta,laranja,calmo,mista,2,True,67
G01903,T5614653201,2025-05-08,M,5,5.9,74,True,True,média,siamês,calmo,ração seca,1,True,82
G01904,T7640178004,2025-05-06,F,9,3.8,50,True,True,média,tigrado,calmo,ração úmida,1,True,70
G01905,T8239526451,2025-11-17,F,14,5.7,35,True,True,curta,preto,arisco,ração úmida,1,True,58
G01906,T3435689370,2025-01-03,F,12,3.9,37,True,False,longa,tricolor,caçador,ração seca,3,True,59
G01907,T5818913108,2025-07-16,M,5,5.4,74,True,True,curta,cinza,caçador,ração seca,1,True,82
G01908,T9696087209,2025-12-25,M,5,4.7,64,True,True,curta,siamês,brincalhão,mista,2,True,79
G01909,T6873286065,2025-11-16,M,13,6.4,39,True,True,média,tigrado,arisco,ração seca,2,True,59
G01910,T9973311920,2025-08-10,M,0,4.8,62,True,True,média,siamês,arisco,ração seca,1,True,90
G01911,T8436627317,2025-12-31,M,0,5.3,82,True,True,curta,cinza,carinhoso,mista,4,True,88
G01912,T1544756057,2025-05-27,M,2,5.6,68,True,True,média,laranja,brincalhão,ração seca,0,True,88
G01913,T2287196876,2025-08-12,M,12,5.2,46,True,True,curta,cinza,calmo,mista,2,True,62
G01914,T2818792914,2025-07-18,F,2,4.1,81,False,True,curta,siamês,brincalhão,ração seca,0,True,88
G01915,T9861202732,2025-01-18,M,3,4.0,47,False,True,curta,preto,brincalhão,ração seca,1,True,80
G01916,T9163932599,2025-01-15,M,8,4.9,49,False,True,curta,siamês,calmo,ração seca,2,True,68
G01917,T2724427086,2025-11-24,M,2,6.1,64,False,False,média,laranja,calmo,ração seca,2,True,83
G01918,T2613414773,2025-03-05,F,3,4.7,60,True,True,curta,preto,arisco,mista,2,True,82
G01919,T9594085526,2025-05-10,M,6,4.3,45,True,True,longa,laranja,calmo,ração seca,1,True,75
G01920,T2535336716,2025-08-16,F,3,5.4,58,False,False,curta,preto,carinhoso,ração úmida,2,True,80
G01921,T3334958558,2025-07-30,M,18,5.7,11,True,True,curta,cinza,carinhoso,mista,2,True,45
G01922,T9366999588,2025-07-07,F,2,4.7,79,True,True,média,tigrado,caçador,ração seca,1,True,88
G01923,T9460171097,2025-12-24,F,12,5.2,46,False,True,curta,branco,calmo,mista,4,True,57
G01924,T5855746917,2025-10-15,F,6,4.7,62,True,True,curta,tricolor,caçador,ração seca,3,False,75
G01925,T7174867285,2025-12-10,F,1,2.7,49,True,True,média,laranja,carinhoso,ração seca,1,True,86
G01926,T3162036485,2025-08-29,F,1,4.8,96,True,False,curta,tigrado,carinhoso,ração úmida,2,False,91
G01927,T5328193854,2025-12-24,M,6,3.4,53,True,False,média,laranja,brincalhão,ração seca,0,True,78
G01928,T9129950847,2025-08-08,M,4,5.6,85,True,True,curta,laranja,brincalhão,ração úmida,1,True,85
G01929,T2130974675,2025-07-17,F,3,4.3,76,True,True,curta,laranja,carinhoso,ração seca,1,True,86
G01930,T1864857096,2025-10-25,F,16,5.4,27,True,True,curta,tigrado,arisco,ração seca,1,False,53
G01931,T8911619016,2025-11-14,F,6,4.5,83,True,True,curta,tricolor,carinhoso,ração úmida,3,True,78
G01932,T9123421568,2025-01-25,M,15,6.2,40,False,True,curta,cinza,carinhoso,ração seca,4,True,50
G01933,T8492763564,2025-11-29,M,2,4.8,67,True,True,curta,preto,calmo,ração seca,3,True,84
G01934,T9440438094,2025-09-10,F,2,4.3,65,True,True,curta,tigrado,calmo,mista,1,False,86
G01935,T3813129541,2025-11-24,F,8,4.8,65,True,True,curta,cinza,caçador,ração seca,1,True,74
G01936,T8408145856,2025-09-19,M,3,6.1,60,True,True,curta,siamês,carinhoso,mista,1,False,84
G01937,T6596128268,2025-12-05,M,2,5.2,65,True,True,média,laranja,arisco,ração seca,1,True,86
G01938,T2578118603,2025-04-11,F,1,3.1,65,False,True,curta,siamês,arisco,ração seca,1,True,86
G01939,T9350158871,2025-03-10,F,1,3.7,63,True,True,curta,siamês,arisco,ração seca,1,True,88
G01940,T7174867285,2025-03-13,F,10,5.1,39,True,True,longa,tricolor,arisco,mista,1,False,66
G01941,T8532069216,2025-04-03,M,3,5.7,88,False,True,longa,tricolor,caçador,ração seca,0,True,87
G01942,T2737373417,2025-03-20,M,16,4.9,42,False,True,curta,tigrado,carinhoso,ração seca,3,True,50
G01943,T9213244697,2025-06-11,M,2,6.3,72,True,False,curta,tricolor,arisco,ração seca,0,True,89
G01944,T7031829298,2025-03-14,F,4,4.4,57,True,False,média,cinza,caçador,ração seca,1,True,81
G01945,T8612172620,2025-02-27,M,4,5.2,57,True,True,média,laranja,calmo,ração seca,1,True,81
G01946,T8708932212,2025-07-11,M,6,4.1,54,True,False,curta,laranja,carinhoso,mista,3,True,74
G01947,T4387235261,2025-10-17,M,13,6.2,60,False,True,média,tricolor,brincalhão,ração úmida,4,True,57
G01948,T8062871043,2025-02-19,M,12,5.1,45,False,True,média,branco,calmo,ração seca,2,True,60
G01949,T7767668094,2025-07-06,F,0,3.5,84,True,True,curta,cinza,caçador,ração úmida,1,True,93
G01950,T8492763564,2025-08-29,M,5,4.7,63,True,False,curta,laranja,carinhoso,mista,4,True,75
G01951,T9423437494,2025-09-15,M,12,6.4,31,False,False,curta,tricolor,arisco,ração úmida,2,True,58
G01952,T4415176717,2025-02-08,F,0,4.3,76,True,True,curta,siamês,calmo,ração seca,2,True,90
G01953,T6703927957,2025-09-25,M,7,4.5,42,False,True,curta,siamês,brincalhão,mista,2,True,69
G01954,T6415972802,2025-01-10,F,3,3.8,81,True,True,curta,tigrado,arisco,ração seca,3,True,84
G01955,T1083338036,2025-03-28,F,5,5.3,52,True,False,curta,siamês,caçador,mista,0,True,80
G01956,T2502756279,2025-04-27,F,5,4.2,54,True,False,curta,laranja,caçador,ração seca,1,True,79
G01957,T4547131994,2025-11-08,F,5,4.7,71,True,True,média,laranja,caçador,ração úmida,2,True,80
G01958,T7142459535,2025-03-12,F,13,5.4,30,False,True,média,laranja,calmo,ração seca,2,True,56
G01959,T3402780967,2025-10-13,F,7,2.1,53,True,True,curta,tricolor,calmo,ração seca,2,True,73
G01960,T5825803718,2025-12-27,F,14,5.7,5,True,True,curta,preto,arisco,ração seca,1,True,53
G01961,T1930626709,2025-12-17,M,10,4.7,43,False,True,curta,tigrado,arisco,mista,1,True,65
G01962,T1464921253,2025-04-21,F,4,4.0,71,True,True,curta,tigrado,brincalhão,ração seca,2,True,82
G01963,T7283707530,2025-02-04,F,6,5.5,51,True,True,curta,tigrado,arisco,ração seca,2,True,75
G01964,T3458684723,2025-03-23,M,5,6.0,68,True,True,curta,laranja,caçador,ração seca,1,True,81
G01965,T5411777881,2025-10-08,M,12,5.8,41,True,False,curta,preto,carinhoso,mista,6,True,55
G01966,T7475166603,2025-03-13,F,2,4.6,82,True,True,média,tricolor,brincalhão,ração úmida,1,True,89
G01967,T9940316485,2025-08-24,M,15,6.1,24,True,True,média,preto,brincalhão,ração úmida,3,True,51
G01968,T9913496116,2025-05-17,F,8,5.6,50,True,True,média,branco,caçador,ração seca,1,False,72
G01969,T2385672243,2025-10-07,F,8,5.7,35,True,True,curta,preto,caçador,mista,2,True,68
G01970,T2861321747,2025-08-10,M,7,5.2,54,True,False,curta,cinza,arisco,ração seca,3,True,72
G01971,T9289514775,2025-08-02,M,7,4.6,50,False,True,curta,tigrado,carinhoso,mista,0,True,74
G01972,T4689841494,2025-10-13,F,9,4.5,61,False,False,curta,tricolor,carinhoso,mista,3,True,67
G01973,T5977934221,2025-12-15,M,9,5.3,42,True,True,curta,tigrado,carinhoso,ração seca,2,True,67
G01974,T3618260543,2025-05-14,F,2,4.1,64,False,True,média,laranja,brincalhão,mista,1,False,84
G01975,T6629303412,2025-07-13,M,8,4.5,44,True,True,curta,tricolor,brincalhão,ração seca,1,True,71
G01976,T3717346522,2025-08-17,M,4,5.2,64,False,True,curta,siamês,calmo,ração seca,2,True,79
G01977,T7770960229,2025-10-28,M,8,4.1,76,True,True,média,siamês,arisco,ração seca,5,False,70
G01978,T6151718349,2025-06-25,M,7,5.1,13,True,False,média,laranja,arisco,ração úmida,2,False,67
G01979,T7882005057,2025-05-17,F,2,4.2,69,True,True,curta,siamês,arisco,ração seca,1,True,87
G01980,T6173847366,2025-11-05,M,10,5.4,61,True,True,longa,tigrado,calmo,ração seca,3,True,67
G01981,T9256039052,2025-12-14,M,6,5.6,52,True,True,média,tigrado,arisco,mista,1,False,76
G01982,T3434814468,2025-07-27,F,7,5.0,62,True,True,longa,preto,carinhoso,ração úmida,1,True,76
G01983,T1177898008,2025-02-07,F,9,6.2,64,True,True,curta,tricolor,carinhoso,ração seca,1,False,72
G01984,T3532455028,2025-04-16,M,9,4.9,46,False,True,curta,cinza,brincalhão,ração seca,1,True,67
G01985,T2597559241,2025-06-18,F,10,4.9,39,False,True,curta,branco,brincalhão,ração úmida,1,False,64
G01986,T2306172291,2025-09-14,M,2,4.9,81,True,True,curta,branco,calmo,ração úmida,1,True,89
G01987,T4288406168,2025-09-02,F,1,4.2,78,True,True,longa,laranja,calmo,ração seca,0,True,92
G01988,T3671888271,2025-10-27,F,9,3.7,49,False,True,curta,preto,brincalhão,ração úmida,1,True,68
G01989,T6496931199,2025-01-11,F,3,3.4,74,True,True,curta,siamês,caçador,ração úmida,0,True,87
G01990,T6294756235,2025-06-19,F,1,4.1,84,True,False,curta,tricolor,brincalhão,mista,1,False,91
G01991,T8239248240,2025-09-13,F,1,3.0,72,True,True,curta,branco,carinhoso,ração seca,0,True,91
G01992,T6427964416,2025-12-27,M,4,4.6,67,True,True,longa,siamês,calmo,ração seca,0,True,84
G01993,T7692403285,2025-02-21,F,18,4.4,31,True,True,curta,cinza,brincalhão,ração seca,3,True,46
G01994,T5794500484,2025-11-17,F,2,3.9,64,True,True,média,tricolor,arisco,ração seca,1,False,86
G01995,T4387235261,2025-01-03,M,3,5.6,81,False,True,curta,laranja,calmo,ração seca,0,True,86
G01996,T6430820088,2025-03-13,F,14,4.1,23,False,True,curta,cinza,caçador,ração úmida,2,True,52
G01997,T1813966542,2025-11-06,F,16,5.4,29,True,True,média,branco,calmo,ração seca,0,False,54
G01998,T4765600397,2025-10-15,F,3,3.8,76,False,True,média,preto,carinhoso,ração úmida,1,True,84
G01999,T5165194290,2025-12-22,M,13,5.1,26,True,True,longa,tricolor,caçador,mista,2,True,57
G02000,T7948975591,2025-08-08,F,2,4.5,80,False,False,média,laranja,carinhoso,mista,1,False,86
G02001,T9135759617,2025-08-13,M,11,5.2,46,True,True,curta,preto,carinhoso,ração seca,0,True,67
G02002,T9988690330,2025-07-15,F,0,3.4,91,True,True,média,siamês,brincalhão,ração úmida,2,True,93
G02003,T6494365606,2025-07-06,M,5,4.7,68,True,True,média,tricolor,caçador,mista,1,False,81
G02004,T9570247442,2025-07-07,F,3,3.0,65,True,True,longa,laranja,brincalhão,mista,1,True,84
G02005,T4190733713,2025-04-17,M,9,5.5,53,True,True,curta,branco,brincalhão,ração seca,1,True,70
G02006,T2206851488,2025-11-08,F,0,2.0,78,True,True,média,tigrado,calmo,mista,2,True,91
G02007,T2053932093,2025-05-11,M,6,5.6,82,True,False,curta,tigrado,brincalhão,ração seca,0,True,82
G02008,T1544756057,2025-08-11,F,9,5.1,51,True,True,curta,tricolor,brincalhão,ração seca,2,True,69
G02009,T7253183159,2025-09-02,F,0,5.1,73,True,False,média,laranja,calmo,mista,1,True,91
G02010,T5375728680,2025-07-16,M,14,7.0,33,False,True,curta,laranja,carinhoso,mista,5,True,49
G02011,T2418504837,2025-08-12,F,4,4.9,66,True,True,média,siamês,caçador,ração seca,1,True,82
G02012,T7044515279,2025-01-18,F,2,3.7,56,True,True,curta,tigrado,caçador,ração seca,1,False,85
G02013,T5986325291,2025-04-26,M,3,6.3,62,True,True,curta,tricolor,arisco,ração seca,1,True,84
G02014,T4822992323,2025-06-13,M,4,4.0,52,True,True,média,tricolor,carinhoso,ração úmida,2,False,79
G02015,T7050379881,2025-05-24,M,2,3.4,59,True,True,média,branco,brincalhão,mista,3,True,82
G02016,T8142718454,2025-11-28,M,6,6.3,68,False,False,média,preto,carinhoso,mista,2,True,75
G02017,T6670106601,2025-11-24,F,8,5.0,53,True,True,curta,tricolor,carinhoso,ração seca,4,True,68
G02018,T3105455372,2025-09-17,F,5,3.0,52,True,True,curta,cinza,caçador,ração seca,3,False,75
G02019,T2465843504,2025-05-09,M,5,4.0,59,True,True,média,laranja,caçador,ração seca,2,True,78
G02020,T5725794726,2025-01-19,F,11,5.2,41,False,True,longa,tigrado,brincalhão,ração seca,1,True,63
G02021,T4804606308,2025-10-03,M,3,4.2,67,True,True,média,branco,caçador,ração seca,0,True,86
G02022,T9813021703,2025-11-19,F,8,4.1,35,True,True,curta,laranja,calmo,ração seca,6,True,62
G02023,T7307929091,2025-06-28,F,13,6.2,26,True,True,curta,laranja,brincalhão,ração seca,2,True,57
G02024,T7115743082,2025-10-29,F,3,5.7,49,True,True,curta,laranja,carinhoso,mista,3,True,79
G02025,T1558567958,2025-12-06,F,8,4.7,42,True,True,longa,branco,brincalhão,ração seca,0,True,72
G02026,T5343152577,2025-07-19,M,15,5.3,24,True,True,média,cinza,arisco,ração seca,5,False,48
G02027,T9038090091,2025-03-18,F,7,5.1,43,True,True,curta,tricolor,caçador,ração seca,2,True,71
G02028,T8709528556,2025-01-09,F,16,4.4,39,True,True,curta,tricolor,calmo,ração seca,3,True,51
G02029,T1401841800,2025-10-04,F,4,2.7,86,True,False,média,cinza,caçador,mista,2,True,84
G02030,T2398974076,2025-07-25,M,7,3.2,65,True,True,média,tigrado,arisco,ração úmida,0,False,78
G02031,T5281344336,2025-02-26,F,4,4.2,57,False,True,média,preto,calmo,ração seca,5,True,73
G02032,T7542951528,2025-01-20,M,0,5.2,78,True,True,curta,branco,calmo,ração úmida,1,True,92
G02033,T4682259798,2025-12-20,F,18,4.9,24,True,True,média,tricolor,calmo,ração seca,4,True,44
G02034,T1903560810,2025-04-27,F,3,4.8,59,True,False,longa,siamês,arisco,ração úmida,4,False,79
G02035,T5281344336,2025-04-30,M,16,6.1,46,False,True,curta,tricolor,caçador,mista,2,True,52
G02036,T1438286250,2025-08-18,M,9,6.2,74,True,True,média,siamês,calmo,ração úmida,2,True,72
G02037,T7297364204,2025-05-14,M,14,5.6,18,False,True,curta,siamês,caçador,mista,3,True,50
G02038,T9633991128,2025-11-30,M,16,5.6,47,True,True,média,laranja,caçador,ração seca,1,True,56
G02039,T6899659645,2025-09-06,M,7,5.1,48,True,True,curta,tricolor,calmo,mista,1,False,74
G02040,T7882005057,2025-05-11,M,18,5.3,21,True,True,curta,tricolor,caçador,ração seca,8,True,37
G02041,T4881943181,2025-04-08,M,11,4.3,48,True,True,curta,preto,calmo,ração seca,1,False,66
G02042,T8318434112,2025-11-10,F,7,5.3,74,True,True,longa,tigrado,caçador,ração úmida,0,True,79
G02043,T4926849937,2025-08-04,F,9,4.4,53,True,True,média,branco,caçador,mista,2,True,69
G02044,T1083338036,2025-12-02,M,2,4.4,74,False,True,longa,preto,carinhoso,ração seca,2,True,84
