id_gato,id_tutor_hash,data_coleta,sexo,idade_anos,peso_kg,energia_0a100,castrado,visitas_vet_ult_ano,pelagem,cor,temperamento,alimentacao,gosta_caixa,vacinado,score_saude_0a100
G00983,T8849509410,2025-12-04,F,10.0,5.7,53,FALSO,1,curta,tigrado,,mista,VERDADEIRO,FALSO,66
G00984,T4138659535,2025-11-26,,6.0,4.7,59,VERDADEIRO,2,curta,siamês,carinhoso,ração seca,VERDADEIRO,VERDADEIRO,76
G00985,T8739158007,2025-01-07,F,2.0,3.6,87,FALSO,0,curta,cinza,carinhoso,mista,VERDADEIRO,FALSO,89
G00986,T9626300326,2025-10-20,F,14.0,6.0,37,VERDADEIRO,5,média,laranja,caçador,ração seca,VERDADEIRO,VERDADEIRO,52
G00987,T3314774628,2025-03-11,M,4.0,5.8,60,VERDADEIRO,3,média,siamês,arisco,mista,VERDADEIRO,VERDADEIRO,78
G00988,T6491879259,2025-10-28,F,0.0,4.0,65,FALSO,1,curta,tigrado,,mista,FALSO,FALSO,88
G00989,T3536235211,2025-10-22,F,4.0,4.1,72,VERDADEIRO,4,média,cinza,caçador,ração seca,VERDADEIRO,VERDADEIRO,79
G00990,T6846105511,2025-04-05,M,11.0,5.3,59,FALSO,3,longa,preto,caçador,ração úmida,VERDADEIRO,VERDADEIRO,64
G00991,T1842785240,2025-01-25,,9.0,5.4,49,FALSO,3,média,siamês,calmo,mista,FALSO,FALSO,65
G00992,T7607692196,2025-06-03,,11.0,5.9,60,VERDADEIRO,3,curta,tigrado,arisco,ração seca,VERDADEIRO,VERDADEIRO,64
G00993,T4778378457,2025-04-21,M,11.0,5.7,21,VERDADEIRO,4,curta,preto,arisco,ração seca,VERDADEIRO,VERDADEIRO,57
G00994,T6285764608,2025-07-22,M,3.0,5.3,66,VERDADEIRO,1,longa,laranja,carinhoso,ração úmida,FALSO,FALSO,82
G00995,T1232761622,2025-01-30,M,,6.3,33,VERDADEIRO,1,curta,siamês,carinhoso,ração seca,VERDADEIRO,FALSO,53
G00996,T7258973096,2025-01-17,F,6.0,3.6,49,VERDADEIRO,0,curta,siamês,caçador,ração seca,VERDADEIRO,FALSO,75
G00997,T5463922187,2025-06-09,M,9.0,5.8,78,FALSO,2,curta,branco,arisco,ração seca,VERDADEIRO,FALSO,71
G00998,T6627259069,2025-10-08,M,0.0,4.4,74,VERDADEIRO,2,média,cinza,carinhoso,mista,VERDADEIRO,,90
G00999,T3841011751,2025-04-25,F,18.0,3.1,20,VERDADEIRO,3,curta,siamês,,ração seca,VERDADEIRO,VERDADEIRO,44
G01000,T2312381560,2025-04-29,,4.0,2.8,64,VERDADEIRO,3,curta,tricolor,calmo,ração seca,VERDADEIRO,VERDADEIRO,79
